"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Good morning, SuperSoulers! Dr. @BreneBrown shows how even when we fall, we can still RISE STRONG. So many tweetabl… https://t.co/yFL9vknbzb",FALSE,2257,NA,2017-11-19 16:03:48,TRUE,NA,"932278244128169985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",631,FALSE,FALSE,NA,NA
"Roderick became a hero. Thank you @IyanlaVanzant #FixMyLife",FALSE,949,NA,2017-11-19 03:06:32,FALSE,NA,"932082638495649792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",97,FALSE,FALSE,NA,NA
"@IyanlaVanzant went to the foundation  of these souls to bring responsibility and healing. #FixMyLife",FALSE,200,"IyanlaVanzant",2017-11-19 02:40:09,FALSE,NA,"932075995028426759","27368199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",31,FALSE,FALSE,NA,NA
"@IyanlaVanzant @OWNTV See you There.",FALSE,89,"IyanlaVanzant",2017-11-19 01:03:45,FALSE,"932035705752100865","932051736545636352","27368199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
".@IyanlaVanzant, you’ve done it AGAIN - healing for so many. #FixMyLife Season Finale TONIGHT at 9pm. https://t.co/XttPTu3Pod",FALSE,1323,NA,2017-11-19 00:25:05,FALSE,NA,"932042005374386176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",197,FALSE,FALSE,NA,NA
"Big day for you@DeVonFranklin . Hope #TheStarMovie does well! https://t.co/NauUbUO7Kn",FALSE,3706,NA,2017-11-17 15:34:55,FALSE,NA,"931546199227883520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",486,FALSE,FALSE,NA,NA
"There's a reason we kinda look alike...I'm playing her. Meet Deborah! #TheStarMovie is joy and laughter for the who… https://t.co/dJPqmtUdjc",FALSE,3655,NA,2017-11-16 19:56:25,TRUE,NA,"931249618104528896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",478,FALSE,FALSE,NA,NA
"@PlaineBlaine Is the question Blood test? Or Trust?",FALSE,46,"PlaineBlaine",2017-11-16 03:00:12,FALSE,"930992847720996864","930993877292421120","727951808413503488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",4,FALSE,FALSE,NA,NA
"Sweeties, don’t go anywhere! 30 more mins. of the finale, then I’m talking all things #QUEENSUGAR with Ava &amp; the ca… https://t.co/m1Gg3sbzcW",FALSE,2889,NA,2017-11-16 03:00:04,TRUE,NA,"930993847504474112",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",384,FALSE,FALSE,NA,NA
"@MuhammadAyers13 @ava Thank YoU for seeing US<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>.#QueenSugar",FALSE,13,"MuhammadAyers13",2017-11-16 02:47:39,FALSE,"930990183427772417","930990720692969472","250767414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@MsChaQ Umm a rah .. what chu think? #GimmeSugar  #QueenSugar",FALSE,17,"MsChaQ",2017-11-16 02:36:59,FALSE,"930987168234950656","930988038112600064","395666970","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@3LWTV Present<ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>..",FALSE,16,"3LWTV",2017-11-16 02:02:07,FALSE,"930978834349985793","930979261220925440","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"@taliciainspires @QueenSugarOWN Get ready! It’s coming , all the feelings and such.",FALSE,11,"taliciainspires",2017-11-16 02:01:31,FALSE,"930978338700587008","930979112189026304","212595099","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"Here we go Sugar Fans!  #GimmeSugar  #QUEENSUGAR",FALSE,1251,NA,2017-11-16 01:56:33,FALSE,NA,"930977861204242432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",178,FALSE,FALSE,NA,NA
"1hr to #QUEENSUGAR finale.
Can hardly wait for y’all tosee it.
Join me ,@Ava and cast afterwards.",FALSE,998,NA,2017-11-16 01:03:46,FALSE,NA,"930964578501935104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",101,FALSE,FALSE,NA,NA
"SPECIAL TIME 9/8c. TONIGHT! Screened tonight’s finale with #QUEENSUGAR fans. The Bordelons had me boohooing! Grab y… https://t.co/ybDfB8zd2Z",FALSE,2977,NA,2017-11-15 17:15:06,TRUE,NA,"930846635332026368",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",418,FALSE,FALSE,NA,NA
"NEW time, 9/8c. #QUEENSUGAR Season Finale tomorrow. It’s EVERYTHING! Then, @Ava and I are talking all things Sugar… https://t.co/K4rITkAC8M",FALSE,1789,NA,2017-11-14 16:18:03,TRUE,NA,"930469891034853376",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",369,FALSE,FALSE,NA,NA
"My conversation with former VP @JoeBiden is NOW on our #SuperSoul Podcast. If you missed it on OWN, listen today:… https://t.co/hT79CvMo41",FALSE,2668,NA,2017-11-13 15:00:01,TRUE,NA,"930087864800493569",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",373,FALSE,FALSE,NA,NA
"Trying something new! @SuperSoulSunday is LIVE on Twitter! Former Vice President @JoeBiden is on today’s… https://t.co/VyE8C9gD0d",FALSE,4254,NA,2017-11-12 15:59:15,TRUE,NA,"929740380324610048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",971,FALSE,FALSE,NA,NA
"@dela155 Agreeeeee!",FALSE,13,"dela155",2017-11-12 03:45:07,FALSE,"929555291838050304","929555631010332672","23730559","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@theducator23 We’re done with Jermaine’s story.",FALSE,11,"theducator23",2017-11-12 03:44:38,FALSE,"929555034328707072","929555511111925760","2213393969","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"@pinder_asia Good point!",FALSE,8,"pinder_asia",2017-11-12 03:25:26,FALSE,"929545497588539392","929550679382794241","1138603332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",0,FALSE,FALSE,NA,NA
"@GrowingOWN @3LWTV What u been up to Britt?",FALSE,29,"GrowingOWN",2017-11-12 02:48:30,FALSE,"929540756641058816","929541382758326272","454501787","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"@tpoulos I know why. Still sad<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,27,"tpoulos",2017-11-12 02:47:22,FALSE,"929540490801713152","929541098627678209","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"This is  just the saddest thing. The cycle being repeated. Fatherless sons #FixMyLife.",FALSE,2067,NA,2017-11-12 02:43:55,FALSE,NA,"929540230465458177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",291,FALSE,FALSE,NA,NA
"This would be a good time to order.. thank you @ShakaSenghor. Thanks for sharing your truth. https://t.co/oU1LsLsL98",FALSE,589,NA,2017-11-12 02:34:44,FALSE,NA,"929537919542427648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",140,FALSE,FALSE,NA,NA
"All these half grown boy-men. Now talking to @ShakaSenghor #FixMyLife",FALSE,721,NA,2017-11-12 02:30:53,FALSE,NA,"929536951572578305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",125,FALSE,FALSE,NA,NA
"@jillienp @IyanlaVanzant Greeaaaat! Love the Watch OWN app?",FALSE,18,"jillienp",2017-11-12 02:21:07,FALSE,"929534159105806336","929534490522804224","26026191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@3LWTV @DevlinHuxtable Favorite section? Teacher? It’s so good isn’t it?",FALSE,14,"3LWTV",2017-11-12 02:20:16,FALSE,"929533957007462400","929534277422682117","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"@DevlinHuxtable Thanks<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> for trying what city are u?",FALSE,7,"DevlinHuxtable",2017-11-12 02:16:27,FALSE,"929533034885468160","929533318080557056","146999201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"@Ron_Norman2 @DeVonFranklin Your favorite Christmas camel!",FALSE,17,"Ron_Norman2",2017-11-12 02:13:08,FALSE,"929459364666146817","929532482763898880","258669052","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@3LWTV @IyanlaVanzant @OWNTV Fatherless men! #FixMyLife",FALSE,15,"3LWTV",2017-11-12 02:10:03,FALSE,"929530176983224322","929531706591272960","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"Watching @IyanlaVanzant #FixMyLife",FALSE,760,NA,2017-11-12 02:03:20,FALSE,NA,"929530016517386242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",161,FALSE,FALSE,NA,NA
"Former VP @JoeBiden joins me TOMORROW for a NEW #SuperSoul exclusive. Join us at 11am on OWN or streaming LIVE on m… https://t.co/uYLulTsInX",FALSE,3739,NA,2017-11-11 15:12:41,TRUE,NA,"929366276836700162",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",627,FALSE,FALSE,NA,NA
"Sexiest Man Alive 2017: Kofi Siriboe Quotes  @kofisiriboe Congrats I love that you’re sexy and KIND! #GimmeSugar  https://t.co/21ThI8QNUl",FALSE,3056,NA,2017-11-10 19:58:51,FALSE,NA,"929075902515838976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",785,FALSE,FALSE,NA,NA
"@KevoSupremo I’m agreeing with you Kevin. why NoW she wanna listen??",FALSE,27,"KevoSupremo",2017-11-09 03:31:23,FALSE,"928464305649078273","928465013433540608","37740562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",6,FALSE,FALSE,NA,NA
"“With all due respect Darla you’re smarter than that”.  Things can never be the same that’s for sure.#QueenSugar",FALSE,2006,NA,2017-11-09 03:23:48,FALSE,NA,"928463101715869696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",302,FALSE,FALSE,NA,NA
"@TLCherri The point is the same.. she kept  the secret. #QueenSugar",FALSE,17,"TLCherri",2017-11-09 03:20:19,FALSE,"928461511554752512","928462228096823297","3095631803","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",0,FALSE,FALSE,NA,NA
"@jusHollywood She did say  maybe. “Not mine”  is what he heard.",FALSE,19,"jusHollywood",2017-11-09 03:16:45,FALSE,"928460325858537473","928461329727229953","331239404","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"@_livetoteach Yep I agree “breathtaking”. And did you hear  Nova say “ What do you need”? Best question ever.",FALSE,17,"_livetoteach",2017-11-09 03:14:29,FALSE,"928460233516691456","928460757938745344","383504765","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"@ava @OWNTV Love this shot so much of the siblings #QueenSugar",FALSE,180,"ava",2017-11-09 03:08:35,FALSE,"928455800724393984","928459272215601152","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",20,FALSE,FALSE,NA,NA
"Ok ready ? Set. #GimmeSugar y’all!
Here we go.",FALSE,2188,NA,2017-11-09 02:57:42,FALSE,NA,"928456535591682049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",202,FALSE,FALSE,NA,NA
"Everyone learns the truth about Blue. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>  Last episode before next week’s BIG season finale. TONIGHT, 10/9c.… https://t.co/k6DkLEnViV",FALSE,2038,NA,2017-11-09 00:00:02,TRUE,NA,"928411823442767872",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",370,FALSE,FALSE,NA,NA
"Taping the Season 2 Finale Special with a studio full of #QUEENSUGAR Sweeties! So much to talk about – next Wednesd… https://t.co/zUoIQyVHp9",FALSE,1979,NA,2017-11-08 03:00:54,TRUE,NA,"928094954198417408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",328,FALSE,FALSE,NA,NA
"Look at that smile - @HarryConnickJR loved my tomato soup with a twist! #OThatsGood https://t.co/J5u4UNuSY1",FALSE,2075,NA,2017-11-07 16:30:06,FALSE,NA,"927936207169896449",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",200,FALSE,FALSE,NA,NA
"O, That’s Good! Oh, Harry’s FUNNY! Shared my new soups and lots of laughs on @harrytv airing today! https://t.co/yYdNYui2xc",FALSE,1217,NA,2017-11-07 16:00:03,FALSE,NA,"927928644336361472",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",170,FALSE,FALSE,NA,NA
"More AHAs like this one in #WisdomOfSundays. If you missed this special episode on OWN, listen on the podcast today… https://t.co/HMvLfBe5Bq",FALSE,2225,NA,2017-11-06 15:53:55,TRUE,NA,"927564710685261824",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",523,FALSE,FALSE,NA,NA
"""Think Higher feel deeper"".. #SuperSoulSunday #WisdomOfSundays",FALSE,3813,NA,2017-11-05 17:03:31,FALSE,NA,"927219838480613376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",1109,FALSE,FALSE,NA,NA
"@CelesteJMarek @ABC I love this. #powertotheSHE",FALSE,27,"CelesteJMarek",2017-11-05 16:58:45,FALSE,"927217866386046977","927218640709025792","1436573299","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",11,FALSE,FALSE,NA,NA
"Don't forget you can download all these Aha moments  on a free Apple podcast. #SuperSoulConversations",FALSE,796,NA,2017-11-05 16:48:01,FALSE,NA,"927215938100797440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",158,FALSE,FALSE,NA,NA
"Turn your expectation to appreciation that's another great aha. Thanks @TonyRobbins #WisdomOfSundays #SuperSoulSunday",FALSE,1679,NA,2017-11-05 16:45:47,FALSE,NA,"927215376466714625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",427,FALSE,FALSE,NA,NA
"“We are Vibrational beings. You cannot have what you’re not willing to become vibrationally” my biggest aha today. #SuperSoulSunday",FALSE,6620,NA,2017-11-05 16:23:13,FALSE,NA,"927209698842984448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1771,FALSE,FALSE,NA,NA
".@AmyPurdyGurl is a breathing example of mind over circumstance!#SuperSoulSunday",FALSE,739,NA,2017-11-05 16:11:02,FALSE,NA,"927206633926565889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",119,FALSE,FALSE,NA,NA
"@RichOnOWN @CrusePhoto I gotta come to Newport Beach.. only seen sky like that once in Maui once in Kenya!",FALSE,58,"RichOnOWN",2017-11-05 15:57:42,FALSE,"927202538582982657","927203275924955137","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",19,FALSE,FALSE,NA,NA
"@RichOnOWN @CrusePhoto Wow is that real???",FALSE,28,"RichOnOWN",2017-11-05 15:55:28,FALSE,"927202538582982657","927202716488568832","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",17,FALSE,FALSE,NA,NA
"Happy SuperSoul Sunday everyone. Hope u enjoyed that extra hr. Getting ready for a bunch of AHA moments coming  up on #SSS. On OWN +Facebook",FALSE,1382,NA,2017-11-05 15:54:16,FALSE,NA,"927202413240492033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",172,FALSE,FALSE,NA,NA
"@3LWTV He needs to do what ever is necessary to stay free.#Released",FALSE,116,"3LWTV",2017-11-05 03:07:40,FALSE,"927008186820976640","927009492536926209","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",30,FALSE,FALSE,NA,NA
"I truly don’t understand complaining about curfew , isn’t it better than not seeing the sky behind bars. #Released",FALSE,3659,NA,2017-11-05 03:00:05,FALSE,NA,"927007583344377856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",401,FALSE,FALSE,NA,NA
"@Nanaashantiblog Perfect take away! #FixMyLife",FALSE,16,"Nanaashantiblog",2017-11-05 01:45:37,FALSE,"926984191639728129","926988844397879296","121754583","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@marsh_mello3 How many women would have left with him?  Good for V she stayed behind.",FALSE,15,"marsh_mello3",2017-11-05 01:20:57,FALSE,"926981760503701504","926982633925394433","2482993414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"“You don’t have to do anything about it right now...” just know it! #FixMyLife",FALSE,2869,NA,2017-11-05 01:16:34,FALSE,NA,"926981530630492160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",584,FALSE,FALSE,NA,NA
"@IyanlaVanzant Thought it meant I’m her leader. Her guide. But if you don’t know ... WE sure don’t #FixMyLife",FALSE,240,"IyanlaVanzant",2017-11-05 01:12:27,FALSE,"926977403523563520","926980494809473025","27368199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",34,FALSE,FALSE,NA,NA
"Watching #FixMyLife !",FALSE,952,NA,2017-11-05 01:09:33,FALSE,NA,"926979765084487680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",130,FALSE,FALSE,NA,NA
"@IyanlaVanzant Party ovah here! Fish tacos! #FixMyLife",FALSE,152,"IyanlaVanzant",2017-11-05 00:57:51,FALSE,"926975041572626432","926976823174430720","27368199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",27,FALSE,FALSE,NA,NA
"Thanks for making #WisdomofSundays a best-seller! Go inside the book this Sunday. Gary. Maya. Eckhart. Brené. Many,… https://t.co/rzwttgr2X4",FALSE,2306,NA,2017-11-04 15:31:52,TRUE,NA,"926834388582539264",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",467,FALSE,FALSE,NA,NA
"Seeing double?! FUN at the @O_Magazine Favorite Things Reveal party! <U+2744><U+FE0F> https://t.co/2zNKnHgz1l",FALSE,2408,NA,2017-11-02 23:49:00,FALSE,NA,"926234719057952770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",324,FALSE,FALSE,NA,NA
"My FAVORITE things! That time of year again. Something for everyone! I love sharing this gift guide with you all. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081>… https://t.co/jj9hs4Y5DL",FALSE,3607,NA,2017-11-02 13:00:05,TRUE,NA,"926071413454258176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",674,FALSE,FALSE,NA,NA
"YES @KaceyBonner! “This show breaks my heart, yet keeps it full and makes me FEEL SEEN. That is special indeed."" Se… https://t.co/mujhAIGKZe",FALSE,1867,NA,2017-11-01 20:00:04,TRUE,NA,"925814718975033344",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",328,FALSE,FALSE,NA,NA
"@wouldnotmind @IyanlaVanzant Cray right? I think he meant I am her Leader her Guide, her Alpha!",FALSE,48,"wouldnotmind",2017-10-29 05:10:57,FALSE,"924496302661963776","924503803746926593","31184208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",115,FALSE,FALSE,NA,NA
